id,date,spent,coupon,spent2
241,2019/9/9,6035,603.5,5431.5
2299,2019/9/7,2089,208.9,1880.1
2787,2019/9/6,7456,0,7456
471,2019/9/18,5397,0,5397
4391,2019/9/22,7721,0,7721
3837,2019/9/2,12749,1274.9,11474.1
2836,2019/9/25,5647,564.7,5082.3
872,2019/9/13,13692,0,13692
902,2019/9/14,2961,0,2961
2636,2019/9/30,5354,0,5354
4556,2019/9/24,2241,224.1,2016.9
1750,2019/10/1,14021,1402.1,12618.9
61,2019/9/1,11620,1162,10458
980,2019/9/27,5915,591.5,5323.5
552,2019/9/22,7318,731.8,6586.2
1794,2019/9/17,7566,756.6,6809.4
4598,2019/9/21,14506,0,14506
714,2019/9/29,6119,611.9,5507.1
1554,2019/9/19,13669,0,13669
1649,2019/9/19,10191,0,10191
1233,2019/9/23,11352,1135.2,10216.8
930,2019/10/1,8284,828.4,7455.6
3697,2019/9/15,8744,0,8744
2531,2019/9/30,4740,474,4266
4396,2019/9/19,1559,155.9,1403.1
2609,2019/9/25,2160,0,2160
3439,2019/9/1,6994,699.4,6294.6
4195,2019/10/1,13053,1305.3,11747.7
430,2019/9/16,7679,767.9,6911.1
3285,2019/9/4,14509,1450.9,13058.1
1410,2019/9/3,13704,0,13704
4673,2019/9/20,12582,1258.2,11323.8
676,2019/9/1,3614,0,3614
1820,2019/9/24,7978,0,7978
3291,2019/9/25,10041,1004.1,9036.9
3439,2019/9/11,6761,0,6761
3910,2019/9/18,2105,210.5,1894.5
856,2019/9/11,1911,191.1,1719.9
3552,2019/9/2,5387,538.7,4848.3
1058,2019/9/11,9886,988.6,8897.4
461,2019/9/11,11659,0,11659
866,2019/9/6,6516,651.6,5864.4
4621,2019/9/14,6042,0,6042
4576,2019/9/24,11643,0,11643
2554,2019/9/28,2866,286.6,2579.4
3785,2019/9/19,12438,0,12438
4199,2019/9/21,12578,1257.8,11320.2
2752,2019/9/30,4852,485.2,4366.8
358,2019/9/12,5541,554.1,4986.9
3912,2019/9/6,12088,1208.8,10879.2
3995,2019/9/13,10499,1049.9,9449.1
1712,2019/9/16,9244,0,9244
3211,2019/9/16,11456,0,11456
365,2019/9/21,10987,0,10987
2177,2019/9/3,13198,1319.8,11878.2
579,2019/9/30,9938,0,9938
3640,2019/9/16,9577,957.7,8619.3
2286,2019/9/18,5747,574.7,5172.3
871,2019/9/9,4140,414,3726
163,2019/9/16,8004,0,8004
2181,2019/9/11,2496,249.6,2246.4
258,2019/9/21,10188,0,10188
4139,2019/9/27,14125,1412.5,12712.5
1676,2019/9/16,6962,0,6962
1778,2019/9/30,11484,0,11484
1670,2019/9/13,9107,0,9107
3352,2019/9/24,7757,0,7757
2724,2019/9/24,11402,1140.2,10261.8
3583,2019/9/8,13111,0,13111
1130,2019/9/2,6142,0,6142
1374,2019/9/14,2578,0,2578
869,2019/9/16,6837,683.7,6153.3
1925,2019/9/1,14117,0,14117
970,2019/9/1,6591,659.1,5931.9
3751,2019/9/19,7138,713.8,6424.2
3355,2019/9/6,5523,0,5523
2221,2019/9/9,3367,336.7,3030.3
4825,2019/9/11,3529,352.9,3176.1
1506,2019/9/30,13073,0,13073
1539,2019/9/16,6213,621.3,5591.7
3482,2019/9/20,4064,0,4064
3280,2019/9/25,14158,0,14158
2800,2019/9/23,9449,0,9449
643,2019/9/30,14859,0,14859
4748,2019/9/14,9516,951.6,8564.4
1626,2019/9/20,5594,0,5594
3007,2019/9/19,5868,586.8,5281.2
4382,2019/9/15,1655,0,1655
990,2019/9/8,6023,0,6023
4138,2019/9/25,3544,0,3544
2945,2019/9/12,3781,0,3781
3971,2019/9/15,9848,0,9848
4524,2019/9/2,4179,0,4179
1246,2019/9/24,3633,363.3,3269.7
519,2019/9/3,5263,526.3,4736.7
96,2019/9/22,13587,0,13587
3629,2019/9/5,7564,0,7564
235,2019/9/21,5342,534.2,4807.8
228,2019/9/13,8175,0,8175
1956,2019/9/12,12205,1220.5,10984.5
3148,2019/9/28,3908,390.8,3517.2
4024,2019/9/26,11455,0,11455
3787,2019/9/11,8218,0,8218
4377,2019/9/8,10293,1029.3,9263.7
3877,2019/9/23,9352,0,9352
2440,2019/9/13,10139,0,10139
2353,2019/9/10,4578,0,4578
1297,2019/9/11,5805,580.5,5224.5
4219,2019/9/23,3833,0,3833
4452,2019/9/27,13312,0,13312
1390,2019/9/10,4161,0,4161
344,2019/9/28,12873,1287.3,11585.7
2451,2019/9/15,12130,1213,10917
986,2019/9/15,8977,0,8977
3021,2019/9/20,6084,608.4,5475.6
3477,2019/9/20,10558,1055.8,9502.2
499,2019/9/13,12159,0,12159
1367,2019/9/21,11446,0,11446
3852,2019/9/26,7684,0,7684
4668,2019/9/25,14919,0,14919
445,2019/9/30,7740,774,6966
1272,2019/9/4,9849,0,9849
1028,2019/9/15,12105,1210.5,10894.5
159,2019/9/24,11516,1151.6,10364.4
4110,2019/9/28,5081,508.1,4572.9
1502,2019/9/15,8802,0,8802
556,2019/9/24,7066,706.6,6359.4
4129,2019/9/21,7210,0,7210
1929,2019/9/14,9308,930.8,8377.2
4585,2019/9/30,4201,0,4201
3243,2019/9/16,2482,0,2482
353,2019/9/18,10995,1099.5,9895.5
2819,2019/9/9,3111,311.1,2799.9
3777,2019/9/20,11555,1155.5,10399.5
865,2019/9/15,6106,0,6106
2215,2019/9/7,11552,1155.2,10396.8
4569,2019/9/12,5378,537.8,4840.2
4360,2019/9/12,10959,0,10959
4077,2019/9/22,14998,1499.8,13498.2
4652,2019/9/28,14807,0,14807
2861,2019/9/18,8434,0,8434
3602,2019/9/20,14367,1436.7,12930.3
129,2019/9/16,4087,408.7,3678.3
4522,2019/9/10,14547,0,14547
2064,2019/9/4,13007,1300.7,11706.3
4230,2019/9/22,10067,1006.7,9060.3
838,2019/9/22,13030,1303,11727
2599,2019/9/21,10396,1039.6,9356.4
3101,2019/9/6,3433,0,3433
4540,2019/9/1,5416,0,5416
3112,2019/9/12,3617,0,3617
2478,2019/9/16,10536,0,10536
3208,2019/9/7,4528,452.8,4075.2
2147,2019/9/8,11434,1143.4,10290.6
3776,2019/9/15,5970,597,5373
2965,2019/9/13,14998,0,14998
1768,2019/9/10,3277,0,3277
3524,2019/9/26,11860,1186,10674
3311,2019/9/16,10957,0,10957
851,2019/9/1,1526,152.6,1373.4
4663,2019/9/29,3726,0,3726
3923,2019/9/21,12178,0,12178
2170,2019/9/23,1535,0,1535
2772,2019/9/12,3301,0,3301
52,2019/9/19,10547,0,10547
3107,2019/9/4,1585,158.5,1426.5
426,2019/9/22,5347,534.7,4812.3
3529,2019/9/22,7124,712.4,6411.6
147,2019/9/10,10404,0,10404
3794,2019/9/17,12647,0,12647
3330,2019/9/7,7913,791.3,7121.7
1351,2019/9/12,14105,0,14105
2821,2019/9/27,9616,961.6,8654.4
2415,2019/9/3,2629,262.9,2366.1
2689,2019/9/17,10471,0,10471
3766,2019/9/12,8406,840.6,7565.4
1942,2019/9/15,2826,0,2826
3010,2019/9/18,6155,0,6155
3548,2019/9/18,4382,438.2,3943.8
4491,2019/9/29,1539,0,1539
3930,2019/9/21,10764,1076.4,9687.6
4488,2019/9/20,10304,1030.4,9273.6
2848,2019/9/16,10049,1004.9,9044.1
932,2019/9/1,8277,0,8277
4930,2019/9/12,2153,215.3,1937.7
2771,2019/9/4,13426,1342.6,12083.4
3252,2019/9/12,8419,0,8419
1257,2019/9/29,5442,0,5442
1460,2019/9/15,4730,0,4730
1910,2019/9/21,12718,0,12718
1384,2019/9/21,4943,0,4943
4003,2019/9/17,4717,0,4717
2819,2019/9/19,1628,162.8,1465.2
711,2019/9/6,3424,0,3424
3509,2019/9/11,9779,0,9779
515,2019/9/13,2926,292.6,2633.4
461,2019/9/8,3543,354.3,3188.7
1541,2019/9/30,4237,423.7,3813.3
2833,2019/9/30,8363,0,8363
2955,2019/9/21,4072,0,4072
424,2019/9/13,2998,299.8,2698.2
1387,2019/9/18,7734,773.4,6960.6
2554,2019/9/30,5506,550.6,4955.4
2145,2019/9/13,5188,518.8,4669.2
931,2019/9/18,6417,641.7,5775.3
712,2019/9/25,12498,0,12498
1839,2019/9/3,4667,0,4667
3932,2019/9/22,13114,0,13114
2617,2019/9/27,14236,1423.6,12812.4
2416,2019/9/19,7602,0,7602
2880,2019/9/8,3369,0,3369
1652,2019/9/8,12563,1256.3,11306.7
2527,2019/9/5,11164,1116.4,10047.6
2937,2019/9/24,6511,651.1,5859.9
4697,2019/9/3,9506,950.6,8555.4
4777,2019/9/10,12210,1221,10989
4062,2019/9/2,3373,0,3373
1636,2019/9/30,6428,642.8,5785.2
4973,2019/10/1,4168,0,4168
4837,2019/9/18,3695,369.5,3325.5
1773,2019/9/12,11591,1159.1,10431.9
2592,2019/9/13,4329,0,4329
1237,2019/9/20,3873,0,3873
2470,2019/9/18,7100,0,7100
1107,2019/9/17,2767,276.7,2490.3
102,2019/9/23,8405,840.5,7564.5
1181,2019/9/25,14990,0,14990
4410,2019/9/6,5602,560.2,5041.8
3165,2019/9/12,2235,223.5,2011.5
2178,2019/9/23,4602,460.2,4141.8
4205,2019/9/25,6997,0,6997
1274,2019/9/4,10002,0,10002
4692,2019/9/30,11231,0,11231
3347,2019/9/14,8530,853,7677
1966,2019/9/2,13046,0,13046
2982,2019/9/19,9442,0,9442
2072,2019/9/29,8489,848.9,7640.1
4651,2019/9/9,8793,0,8793
2230,2019/9/4,9958,995.8,8962.2
1863,2019/9/11,14138,0,14138
1348,2019/9/13,7407,740.7,6666.3
2369,2019/9/9,12639,0,12639
4108,2019/9/25,12710,0,12710
2173,2019/9/16,2487,0,2487
856,2019/9/14,7559,0,7559
4904,2019/9/23,1718,0,1718
1242,2019/9/17,9515,0,9515
4706,2019/9/3,6310,631,5679
1425,2019/9/23,8857,885.7,7971.3
4762,2019/9/20,9411,941.1,8469.9
4503,2019/9/14,7803,780.3,7022.7
4443,2019/9/9,11022,0,11022
3497,2019/9/19,8456,0,8456
2589,2019/9/23,12682,0,12682
2241,2019/9/3,12443,1244.3,11198.7
4167,2019/9/30,12338,1233.8,11104.2
408,2019/9/11,7984,798.4,7185.6
260,2019/9/21,6596,659.6,5936.4
887,2019/9/30,11646,0,11646
2741,2019/9/21,8897,0,8897
1406,2019/9/9,4117,411.7,3705.3
2376,2019/9/13,6621,662.1,5958.9
3895,2019/9/4,7985,798.5,7186.5
4406,2019/9/28,4694,0,4694
1268,2019/9/16,3831,0,3831
1688,2019/9/7,9635,0,9635
1729,2019/9/26,10692,1069.2,9622.8
3275,2019/9/15,12605,1260.5,11344.5
2058,2019/9/16,7435,0,7435
263,2019/9/15,4136,0,4136
3622,2019/9/1,8757,0,8757
3408,2019/9/22,2187,0,2187
2220,2019/9/27,10997,1099.7,9897.3
3036,2019/9/9,11834,0,11834
1279,2019/9/4,8072,0,8072
2977,2019/9/16,14905,1490.5,13414.5
2108,2019/9/8,12020,0,12020
4009,2019/9/8,10803,1080.3,9722.7
2641,2019/9/21,12399,0,12399
3654,2019/9/25,7120,0,7120
3092,2019/9/20,5294,0,5294
658,2019/9/10,3387,0,3387
2384,2019/9/8,7642,0,7642
1477,2019/9/7,7879,0,7879
3944,2019/9/1,8310,0,8310
489,2019/9/16,14911,1491.1,13419.9
3679,2019/9/27,1597,159.7,1437.3
2273,2019/9/18,10562,0,10562
1423,2019/9/14,12661,1266.1,11394.9
2126,2019/9/13,4829,482.9,4346.1
4643,2019/9/4,14947,0,14947
2685,2019/9/29,13558,0,13558
214,2019/9/15,12914,1291.4,11622.6
208,2019/9/26,7589,758.9,6830.1
1292,2019/9/15,8366,836.6,7529.4
1814,2019/9/4,7181,0,7181
271,2019/9/26,10148,0,10148
1013,2019/9/12,9838,0,9838
1380,2019/9/6,12119,1211.9,10907.1
523,2019/9/1,10380,1038,9342
4558,2019/9/24,9247,0,9247
349,2019/9/4,10739,0,10739
1094,2019/10/1,7292,729.2,6562.8
3389,2019/9/12,11329,1132.9,10196.1
3363,2019/9/21,6916,0,6916
4357,2019/9/20,5407,0,5407
2233,2019/9/6,10340,1034,9306
702,2019/9/2,13670,1367,12303
58,2019/10/1,14549,0,14549
4084,2019/9/23,6343,634.3,5708.7
555,2019/9/14,7225,722.5,6502.5
918,2019/9/22,12753,0,12753
149,2019/9/20,8576,857.6,7718.4
1961,2019/9/8,5727,572.7,5154.3
1310,2019/9/11,3633,0,3633
1391,2019/9/4,13599,0,13599
2817,2019/9/14,11709,0,11709
342,2019/9/14,10305,1030.5,9274.5
3472,2019/9/8,3531,0,3531
4737,2019/9/28,3809,380.9,3428.1
874,2019/9/10,9034,903.4,8130.6
1120,2019/9/27,13487,0,13487
1583,2019/9/26,2127,0,2127
4666,2019/9/3,4585,458.5,4126.5
285,2019/9/30,8756,0,8756
422,2019/9/30,4842,0,4842
910,2019/9/13,9612,0,9612
4065,2019/9/11,11606,0,11606
4005,2019/9/24,13252,1325.2,11926.8
1175,2019/9/22,13134,1313.4,11820.6
214,2019/9/23,12652,0,12652
3946,2019/9/2,3056,0,3056
530,2019/9/23,11452,0,11452
444,2019/9/23,14640,0,14640
551,2019/10/1,1939,0,1939
2259,2019/9/30,11516,0,11516
4256,2019/9/15,4535,0,4535
977,2019/9/6,5104,0,5104
2022,2019/9/4,13653,0,13653
2458,2019/9/3,8697,0,8697
1256,2019/9/26,13591,0,13591
4653,2019/9/16,10025,1002.5,9022.5
1074,2019/9/4,14925,0,14925
1624,2019/9/7,10906,1090.6,9815.4
741,2019/9/5,8910,0,8910
3681,2019/9/16,4694,469.4,4224.6
1583,2019/9/18,5828,582.8,5245.2
4785,2019/9/25,1857,0,1857
2596,2019/9/2,13762,1376.2,12385.8
2822,2019/9/23,3803,380.3,3422.7
2996,2019/9/5,11878,1187.8,10690.2
3646,2019/9/10,5260,526,4734
4061,2019/9/15,3757,375.7,3381.3
3736,2019/9/2,2278,0,2278
2101,2019/9/20,9498,0,9498
2746,2019/9/1,8015,801.5,7213.5
2309,2019/10/1,5796,0,5796
4807,2019/9/29,12170,1217,10953
3577,2019/9/11,12618,1261.8,11356.2
1789,2019/9/20,8151,815.1,7335.9
4481,2019/9/2,12915,0,12915
3711,2019/9/9,12433,0,12433
2941,2019/9/5,7244,724.4,6519.6
1002,2019/9/30,4008,0,4008
3528,2019/9/11,3602,0,3602
3017,2019/9/13,2272,0,2272
2710,2019/9/17,5401,540.1,4860.9
1695,2019/9/29,14269,0,14269
3135,2019/9/27,7414,741.4,6672.6
4987,2019/9/11,6880,0,6880
2301,2019/9/19,11243,1124.3,10118.7
1067,2019/9/3,6066,606.6,5459.4
1945,2019/10/1,1951,0,1951
3323,2019/9/2,5497,0,5497
1350,2019/9/13,8689,868.9,7820.1
2010,2019/9/8,8475,0,8475
3484,2019/9/4,7664,0,7664
215,2019/9/29,7449,744.9,6704.1
2982,2019/9/25,3432,0,3432
3907,2019/9/6,7943,794.3,7148.7
4259,2019/9/9,12994,1299.4,11694.6
4844,2019/9/6,9404,0,9404
2376,2019/9/28,11940,0,11940
3669,2019/9/17,11898,0,11898
832,2019/9/24,4166,416.6,3749.4
4523,2019/9/23,3729,0,3729
2082,2019/9/3,13811,1381.1,12429.9
2097,2019/9/11,2655,0,2655
1625,2019/9/11,14247,0,14247
4512,2019/9/18,13489,0,13489
4800,2019/9/20,12377,1237.7,11139.3
2412,2019/9/21,13526,0,13526
519,2019/9/25,9006,0,9006
3302,2019/10/1,6610,661,5949
1162,2019/9/28,2577,0,2577
1290,2019/9/1,1714,171.4,1542.6
4238,2019/9/13,12570,0,12570
4862,2019/9/4,8235,823.5,7411.5
1243,2019/9/19,7774,0,7774
1351,2019/9/2,14772,1477.2,13294.8
2870,2019/9/24,11985,1198.5,10786.5
3683,2019/9/27,13547,0,13547
4504,2019/9/12,12078,1207.8,10870.2
2334,2019/9/29,8687,0,8687
3611,2019/9/10,8246,824.6,7421.4
4433,2019/9/6,5039,0,5039
4924,2019/9/11,3383,0,3383
4747,2019/9/15,6962,0,6962
4006,2019/9/2,11008,0,11008
2680,2019/9/16,12166,1216.6,10949.4
1465,2019/9/13,11001,0,11001
275,2019/9/2,4113,411.3,3701.7
3039,2019/9/18,3502,0,3502
3709,2019/9/7,7648,0,7648
3254,2019/9/3,5258,525.8,4732.2
4832,2019/9/6,14687,0,14687
1971,2019/9/4,3709,370.9,3338.1
2634,2019/9/22,7946,0,7946
1554,2019/9/27,2572,0,2572
2618,2019/9/1,10951,0,10951
2416,2019/9/20,6951,0,6951
2358,2019/9/9,12220,0,12220
4121,2019/9/9,9871,987.1,8883.9
3133,2019/9/10,3515,351.5,3163.5
204,2019/9/13,2063,206.3,1856.7
3719,2019/9/13,11156,1115.6,10040.4
827,2019/9/3,3894,389.4,3504.6
451,2019/9/8,1542,154.2,1387.8
1778,2019/9/10,14163,0,14163
4714,2019/9/10,4622,462.2,4159.8
2571,2019/9/3,2409,240.9,2168.1
4979,2019/9/13,8169,816.9,7352.1
1054,2019/9/16,2729,272.9,2456.1
2553,2019/9/2,14124,0,14124
3374,2019/9/12,1536,0,1536
1106,2019/9/29,10868,1086.8,9781.2
3769,2019/9/2,2186,218.6,1967.4
2662,2019/9/10,8198,819.8,7378.2
2388,2019/9/23,5671,0,5671
1984,2019/9/6,8581,0,8581
1958,2019/9/27,7359,0,7359
2889,2019/9/9,11079,0,11079
2948,2019/9/29,11899,1189.9,10709.1
1475,2019/9/9,4808,480.8,4327.2
460,2019/9/25,2013,0,2013
4195,2019/9/20,12777,1277.7,11499.3
3945,2019/9/27,5881,0,5881
2048,2019/9/29,4327,0,4327
4306,2019/9/13,12761,1276.1,11484.9
1205,2019/9/14,13003,1300.3,11702.7
4898,2019/9/13,7095,0,7095
2140,2019/9/18,3977,0,3977
2130,2019/9/25,14015,0,14015
3697,2019/9/14,9483,948.3,8534.7
1419,2019/9/7,7056,705.6,6350.4
4424,2019/9/18,9024,902.4,8121.6
848,2019/9/6,7126,0,7126
1543,2019/9/1,12798,0,12798
1780,2019/9/18,13018,1301.8,11716.2
4586,2019/9/6,5918,591.8,5326.2
4040,2019/9/8,9810,0,9810
2782,2019/9/16,7979,0,7979
866,2019/9/6,7164,716.4,6447.6
1823,2019/9/13,11020,1102,9918
3314,2019/9/20,12458,1245.8,11212.2
4568,2019/9/9,9637,963.7,8673.3
3563,2019/9/7,5247,524.7,4722.3
2527,2019/9/20,8802,880.2,7921.8
3474,2019/9/19,4347,434.7,3912.3
4159,2019/9/18,12969,1296.9,11672.1
2967,2019/9/1,11029,0,11029
1590,2019/9/7,10607,0,10607
396,2019/10/1,11412,1141.2,10270.8
667,2019/9/20,8666,0,8666
103,2019/9/4,7662,0,7662
4948,2019/9/27,4456,0,4456
1468,2019/9/16,3107,0,3107
2422,2019/9/30,10559,0,10559
4995,2019/9/6,7940,794,7146
1135,2019/9/22,8230,823,7407
3201,2019/9/28,6542,654.2,5887.8
1167,2019/9/4,13813,1381.3,12431.7
2295,2019/9/14,6182,0,6182
3568,2019/9/11,2982,0,2982
4523,2019/9/22,10905,1090.5,9814.5
3127,2019/10/1,6900,690,6210
3974,2019/9/3,8196,819.6,7376.4
2009,2019/9/4,11988,1198.8,10789.2
1670,2019/9/25,1913,0,1913
3866,2019/9/30,5430,0,5430
3956,2019/9/29,5714,571.4,5142.6
1739,2019/9/17,7795,0,7795
4009,2019/10/1,2238,223.8,2014.2
447,2019/9/28,11936,0,11936
2660,2019/9/15,4356,0,4356
1749,2019/10/1,6507,650.7,5856.3
3103,2019/9/18,6521,652.1,5868.9
4039,2019/9/21,9482,0,9482
1952,2019/9/12,12011,0,12011
3076,2019/9/2,9017,901.7,8115.3
3633,2019/9/15,14094,1409.4,12684.6
1607,2019/9/19,8643,864.3,7778.7
3560,2019/9/17,6288,0,6288
4504,2019/9/6,9575,0,9575
3456,2019/9/1,10145,1014.5,9130.5
3188,2019/9/25,1664,166.4,1497.6
1968,2019/9/16,9752,0,9752
3482,2019/9/25,10045,0,10045
563,2019/9/14,14618,1461.8,13156.2
1881,2019/9/19,1507,150.7,1356.3
3684,2019/9/27,10992,0,10992
2567,2019/9/5,9983,998.3,8984.7
1871,2019/9/30,1899,189.9,1709.1
2672,2019/9/7,13445,0,13445
4358,2019/9/27,7870,787,7083
4962,2019/9/21,6160,616,5544
683,2019/9/9,8887,0,8887
1803,2019/9/4,5019,0,5019
3114,2019/9/8,11390,0,11390
3082,2019/9/21,4869,486.9,4382.1
4768,2019/9/7,8859,885.9,7973.1
3947,2019/9/1,1805,0,1805
4295,2019/9/15,8110,0,8110
630,2019/9/21,4329,432.9,3896.1
3818,2019/9/24,14962,0,14962
786,2019/9/10,10461,1046.1,9414.9
3156,2019/9/23,10291,0,10291
1208,2019/9/1,4778,477.8,4300.2
406,2019/9/25,8250,825,7425
1009,2019/9/19,10021,0,10021
4659,2019/9/6,6802,680.2,6121.8
3383,2019/9/13,9508,0,9508
926,2019/9/15,2692,269.2,2422.8
4411,2019/9/11,4933,493.3,4439.7
2789,2019/9/24,12360,0,12360
3861,2019/10/1,2272,227.2,2044.8
3860,2019/9/9,14693,1469.3,13223.7
4334,2019/9/9,2226,222.6,2003.4
837,2019/9/26,3183,318.3,2864.7
4178,2019/9/27,13187,0,13187
3040,2019/9/15,2895,0,2895
3151,2019/9/21,7145,0,7145
1236,2019/9/10,3103,310.3,2792.7
728,2019/9/8,1828,0,1828
2375,2019/9/2,10369,0,10369
2670,2019/9/25,10302,0,10302
4686,2019/9/11,11172,1117.2,10054.8
1588,2019/9/11,11285,1128.5,10156.5
2591,2019/9/29,10404,1040.4,9363.6
1045,2019/9/14,13517,1351.7,12165.3
4524,2019/9/10,14621,1462.1,13158.9
4733,2019/9/14,13749,1374.9,12374.1
455,2019/9/25,2274,227.4,2046.6
2617,2019/9/10,7096,0,7096
4124,2019/9/30,14827,0,14827
3949,2019/9/22,3522,0,3522
3725,2019/9/7,4551,0,4551
2350,2019/9/28,4450,0,4450
3772,2019/9/12,11544,0,11544
2675,2019/9/27,12553,0,12553
3143,2019/9/18,6773,677.3,6095.7
4741,2019/10/1,5580,0,5580
3389,2019/9/16,9144,914.4,8229.6
270,2019/9/5,2029,202.9,1826.1
3346,2019/9/26,9408,940.8,8467.2
1428,2019/9/19,8644,864.4,7779.6
3112,2019/9/5,5656,565.6,5090.4
2697,2019/9/27,14477,1447.7,13029.3
470,2019/9/9,8707,870.7,7836.3
309,2019/9/4,9704,970.4,8733.6
3213,2019/9/8,4267,0,4267
3410,2019/9/2,14245,1424.5,12820.5
4796,2019/9/6,10553,1055.3,9497.7
342,2019/9/24,7454,0,7454
995,2019/9/13,4061,0,4061
458,2019/9/29,8331,0,8331
2577,2019/9/17,8334,0,8334
301,2019/9/26,13521,0,13521
2151,2019/9/22,6073,0,6073
857,2019/9/9,4648,0,4648
775,2019/9/21,5954,0,5954
608,2019/9/13,2339,0,2339
4430,2019/9/20,3181,0,3181
4073,2019/9/28,8897,889.7,8007.3
2544,2019/9/5,6722,0,6722
659,2019/9/11,9649,0,9649
1548,2019/9/14,8794,0,8794
4453,2019/9/12,7755,775.5,6979.5
4803,2019/9/11,9321,932.1,8388.9
2336,2019/9/15,10382,1038.2,9343.8
317,2019/9/10,1734,0,1734
2541,2019/9/28,9133,913.3,8219.7
4454,2019/9/14,14118,1411.8,12706.2
2969,2019/9/18,3239,323.9,2915.1
696,2019/9/2,5052,0,5052
647,2019/9/19,12336,1233.6,11102.4
1777,2019/9/25,13529,0,13529
495,2019/9/3,10293,1029.3,9263.7
4623,2019/9/7,4503,450.3,4052.7
700,2019/9/30,5444,544.4,4899.6
1418,2019/9/28,12537,0,12537
3148,2019/9/12,8311,831.1,7479.9
237,2019/9/12,9556,0,9556
3240,2019/9/29,14657,0,14657
2290,2019/9/1,3734,373.4,3360.6
3186,2019/9/13,7170,0,7170
1326,2019/9/30,2083,208.3,1874.7
895,2019/10/1,2393,0,2393
3040,2019/9/19,2718,0,2718
4910,2019/9/27,8615,0,8615
3594,2019/9/10,11756,1175.6,10580.4
1779,2019/9/22,1775,0,1775
659,2019/9/18,13965,0,13965
1912,2019/9/24,9263,0,9263
216,2019/9/24,1675,167.5,1507.5
4468,2019/9/1,3524,352.4,3171.6
469,2019/9/24,5324,0,5324
4053,2019/9/19,7494,749.4,6744.6
1382,2019/9/1,14306,1430.6,12875.4
3196,2019/9/1,2385,0,2385
3770,2019/9/24,1867,186.7,1680.3
125,2019/9/22,11171,1117.1,10053.9
640,2019/9/4,7073,0,7073
2250,2019/9/26,7299,0,7299
1461,2019/9/25,5411,541.1,4869.9
4291,2019/9/12,5855,0,5855
394,2019/9/23,7344,0,7344
1838,2019/9/24,10870,1087,9783
525,2019/9/18,9664,0,9664
3850,2019/9/13,7890,789,7101
423,2019/9/12,7330,733,6597
1034,2019/9/8,4396,439.6,3956.4
846,2019/9/14,11806,1180.6,10625.4
898,2019/9/30,14933,1493.3,13439.7
744,2019/9/25,13901,1390.1,12510.9
1419,2019/9/11,14629,1462.9,13166.1
2345,2019/9/10,3476,347.6,3128.4
1272,2019/9/10,14460,0,14460
1296,2019/9/23,14725,1472.5,13252.5
3039,2019/9/6,11408,0,11408
3566,2019/9/8,1721,172.1,1548.9
3687,2019/9/29,8519,0,8519
3900,2019/9/27,7553,755.3,6797.7
689,2019/9/25,13149,1314.9,11834.1
4058,2019/9/10,4495,449.5,4045.5
4065,2019/9/2,14810,0,14810
4720,2019/9/26,12530,0,12530
4629,2019/9/11,8035,0,8035
251,2019/9/28,11689,0,11689
55,2019/9/13,7213,0,7213
2405,2019/9/17,13256,0,13256
1645,2019/9/7,5293,0,5293
3286,2019/9/3,9163,0,9163
3107,2019/9/29,3963,396.3,3566.7
3341,2019/9/5,14512,0,14512
1145,2019/9/24,8554,0,8554
3815,2019/10/1,14943,0,14943
3766,2019/9/20,2367,236.7,2130.3
378,2019/9/10,12374,1237.4,11136.6
2464,2019/9/21,13887,1388.7,12498.3
1022,2019/9/9,3855,385.5,3469.5
3892,2019/9/6,12728,0,12728
1380,2019/9/1,10267,1026.7,9240.3
1391,2019/10/1,14131,0,14131
814,2019/9/3,6324,632.4,5691.6
1855,2019/9/7,7075,0,7075
3845,2019/9/30,5399,539.9,4859.1
4020,2019/9/21,4931,0,4931
3737,2019/9/5,4128,412.8,3715.2
4858,2019/9/7,9004,900.4,8103.6
2101,2019/9/29,2452,0,2452
2181,2019/9/6,7571,757.1,6813.9
1130,2019/9/19,11038,1103.8,9934.2
1315,2019/9/10,10639,0,10639
3808,2019/9/11,6699,0,6699
563,2019/9/16,9359,0,9359
1421,2019/9/23,2874,287.4,2586.6
3750,2019/9/20,9008,0,9008
3342,2019/9/22,14885,0,14885
1733,2019/9/29,8666,0,8666
852,2019/10/1,9540,0,9540
2787,2019/9/9,8454,845.4,7608.6
3507,2019/9/10,11737,0,11737
2646,2019/9/14,7386,0,7386
1897,2019/9/28,13482,0,13482
1399,2019/9/25,3584,358.4,3225.6
910,2019/9/8,6192,619.2,5572.8
4315,2019/9/30,7790,0,7790
4563,2019/9/18,3562,356.2,3205.8
1818,2019/9/19,13274,1327.4,11946.6
3794,2019/9/15,8767,876.7,7890.3
1618,2019/9/18,5225,0,5225
1204,2019/9/21,6247,0,6247
4615,2019/9/18,8575,857.5,7717.5
3235,2019/9/24,8138,0,8138
2054,2019/9/21,9987,998.7,8988.3
1786,2019/9/14,2337,233.7,2103.3
2667,2019/9/5,11682,0,11682
4197,2019/9/15,5075,0,5075
321,2019/9/6,12429,1242.9,11186.1
2034,2019/9/2,13503,0,13503
658,2019/10/1,9348,0,9348
3019,2019/9/24,3407,0,3407
3885,2019/9/1,1684,168.4,1515.6
4137,2019/9/27,8793,879.3,7913.7
4039,2019/10/1,10695,0,10695
1205,2019/9/13,11194,0,11194
